name;kpgz_code;kpgz_name;okpd2_code;okpd2_name;ktru_code;ktru_name;stz;date_of_approval_of_the_tz;id_kpgz
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.31.01;"РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ АНАЛИЗАТОРОВ АВТОМАТИЧЕСКИХ ""PANTHER"" ДЛЯ МОЛЕКУЛЯРНО-ДИАГНОСТИЧЕСКИХ ИССЛЕДОВАНИЙ, ПРОИЗВОДСТВА ""GRIFOLS DIAGNOSTIC SOLUTIONS INC.""";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;-;;Нет;2021-10-29 14:18;29361374
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.31.02;"РЕАГЕНТЫ ДЛЯ АНАЛИЗАТОРОВ АВТОМАТИЧЕСКИХ ""PANTHER"" ДЛЯ МОЛЕКУЛЯРНО-ДИАГНОСТИЧЕСКИХ ИССЛЕДОВАНИЙ, ПРОИЗВОДСТВА ""GRIFOLS DIAGNOSTIC SOLUTIONS INC.""";21.20.23.111;Препараты диагностические;-;;Нет;2021-10-29 14:18;29783029
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.34;КОМПЛЕКТ РЕАГЕНТОВ И РАСХОДНЫХ МАТЕРИАЛОВ ДЛЯ ПРОВЕДЕНИЯ ЛАБОРАТОРНЫХ ИССЛЕДОВАНИЙ НА АНАЛИЗАТОРАХ;21.20.23.111;Препараты диагностические;-;;Нет;2021-10-29 14:18;29752237
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.40.01;"РЕАГЕНТЫ ДЛЯ АНАЛИЗАТОРОВ АВТОМАТИЧЕСКИХ МИКРОБИОЛОГИЧЕСКИЙ ""PHOENIX"" ДЛЯ ИДЕНТИФИКАЦИИ МИКРООРГАНИЗМОВ И ОПРЕДЕЛЕНИЯ ИХ ЧУВСТВИТЕЛЬНОСТИ К АНТИБИОТИКАМ, ПРОИЗВОДСТВА ""BECTON DICKINSON AND COMPANY""";21.20.23.111;Препараты диагностические;-;;Нет;2021-10-29 14:18;29567360
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.40.02;"ИЗДЕЛИЯ МЕДИЦИНСКИЕ ДЛЯ АНАЛИЗАТОРОВ АВТОМАТИЧЕСКИХ БАКТЕРИОЛОГИЧЕСКИХ ""BACTEC"", ПРОИЗВОДСТВА ""BECTON DICKINSON AND COMPANY""";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;-;;Нет;2021-10-29 14:18;29360268
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.40.03;"РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ АНАЛИЗАТОРОВ АВТОМАТИЧЕСКИХ БАКТЕРИОЛОГИЧЕСКИХ ""BACTEC"", ПРОИЗВОДСТВА ""BECTON DICKINSON AND COMPANY""";20.59;Продукты химические прочие, не включенные в другие группировки;-;;Нет;2021-10-29 14:18;29716654
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.40.04;"РЕАГЕНТЫ ДЛЯ АНАЛИЗАТОРОВ АВТОМАТИЧЕСКИХ БАКТЕРИОЛОГИЧЕСКИХ ""BACTEC"", ПРОИЗВОДСТВА ""BECTON DICKINSON AND COMPANY""";21.20.23.111;Препараты диагностические;-;;Нет;2021-10-29 14:18;29716714
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.40.05;"РЕАГЕНТЫ И РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ АНАЛИЗАТОРОВ МИКРОБИОЛОГИЧЕСКИХ ""BIOMIC V3""/""BBL CRYSTAL AUTOREADER"", ПРОИЗВОДСТВА ""BECTON DICKINSON AND COMPANY""";21.20.23.111;Препараты диагностические;-;;Нет;2021-10-29 14:18;29719446
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.40.06;"РЕАГЕНТЫ И РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ ПРОТОЧНЫХ ЦИТОФЛУОРИМЕТРОВ ""FACSCANTO II"", ""FACSCALIBUR"", ПРОИЗВОДСТВА ""BECTON DICKINSON AND COMPANY""";21.20.23.111;Препараты диагностические;-;;Нет;2021-10-29 14:18;29560007
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.40.07;"РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ АНАЛИЗАТОРОВ ""FOCAL POINT"" ДЛЯ ПОДГОТОВКИ ПРЕПАРАТОВ ЖИДКОСТНОЙ ЦИТОЛОГИИ НА СТАНЦИЯХ ""PREPMATE PREPSTAIN"", ПРОИЗВОДСТВА ""BECTON DICKINSON AND COMPANY""";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;-;;Нет;2021-10-29 14:18;29360777
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.40.08;"РЕАГЕНТЫ И РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ АНАЛИЗАТОРОВ ""FOCAL POINT"" ДЛЯ ПОДГОТОВКИ ПРЕПАРАТОВ ЖИДКОСТНОЙ ЦИТОЛОГИИ НА СТАНЦИЯХ ""PREPMATE PREPSTAIN"", ПРОИЗВОДСТВА ""BECTON DICKINSON AND COMPANY""";21.20.23.111;Препараты диагностические;-;;Нет;2021-10-29 14:18;29360801
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.40.09;"ИЗДЕЛИЯ МЕДИЦИНСКИЕ ДЛЯ АНАЛИЗАТОРОВ ""PHOENIX"", ПРОИЗВОДСТВА ""BECTON DICKINSON AND COMPANY""";20.59.52;"Пасты для лепки; зуботехнический воск и прочие материалы на основе гипса, используемые в стоматологии; составы и заряды для огнетушителей; готовые питательные среды для выращивания микроорганизмов; сложные диагностические или лабораторные реагенты, н е включенные в другие группировки";-;;Нет;2021-10-29 14:18;29485524
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.40.10;"РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ АНАЛИЗАТОРОВ &quot;BIOMIC V3/BBL CRYSTAL AUTOREADER&quot;, ПРОИЗВОДСТВА &quot;BECTON DICKINSON AND COMPANY&quot;";20.59;Продукты химические прочие, не включенные в другие группировки;-;;Нет;2021-10-29 14:18;29732683
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.40.11;"РЕАГЕНТЫ И РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ НЕФЕЛОМЕТРОВ ""BD PHOENIXSPEC"", ПРОИЗВОДСТВА ""BECTON DICKINSON AND COMPANY""";21.20.23.111;Препараты диагностические;-;;Нет;2021-10-29 14:18;29514670
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.48.01;"РЕАГЕНТЫ И РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ ЭКСПРЕСС-АНАЛИЗАТОРОВ БИОХИМИЧЕСКИХ ""ПИККОЛО"", ПРОИЗВОДСТВА ""ABAXIS INC.""";21.20.23.111;Препараты диагностические;-;;Нет;2021-10-29 14:18;29360228
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.49.01;"РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ АНАЛИЗАТОРОВ ГЕМАТОЛОГИЧЕСКИХ ""МЕК-5208К""/""5216К"", ""МЕК-6318К"", ""МЕК-6400К""/""6410К"", ""МЕК-6500К""/""6510К"", ""МЕК-7222К""/""7300К"", ""МЕК-8222К"", ПРОИЗВОДСТВА ""NIHON KOHDEN CORPORATION""";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;-;;Нет;2021-10-29 14:18;29360232
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.49.02;"РЕАГЕНТЫ ДЛЯ АНАЛИЗАТОРОВ ГЕМАТОЛОГИЧЕСКИХ СЕРИИ ""МЕК"", ПРОИЗВОДСТВА ""NIHON KOHDEN CORPORATION""";21.20.23.111;Препараты диагностические;-;;Нет;2021-10-29 14:18;29561552
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.49.03;"РЕАГЕНТЫ И РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ ГЕМАТОЛОГИЧЕСКОГО АНАЛИЗАТОРА ""МЕК-9100"", ПРОИЗВОДСТВА ""NIHON KOHDEN CORPORATION""";21.20.23.111;Препараты диагностические;-;;Нет;2021-10-29 14:18;29543267
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.50.01;"РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ АНАЛИЗАТОРОВ ГЕМОСТАЗА АВТОМАТИЧЕСКИХ ""STA EVOLUTION"", ""STA COMPACT"", ""STA COMPACT MAX"", ""STA SATELLITE"", ПРОИЗВОДСТВА ""DIAGNOSTICA STAGO S.A.S""";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;-;;Нет;2021-10-29 14:18;29452346
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.50.02;"РЕАГЕНТЫ ДЛЯ АНАЛИЗАТОРОВ ГЕМОСТАЗА АВТОМАТИЧЕСКИХ ""STA EVOLUTION"", ""STA COMPACT"", ""STA COMPACT MAX"", ""STA SATELLITE"", ПРОИЗВОДСТВА ""DIAGNOSTICA STAGO S.A.S""";20.59.52.199;Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки;-;;Нет;2021-10-29 14:18;29748539
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.50.03;"РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ АНАЛИЗАТОРОВ ГЕМОСТАЗА ПОЛУАВТОМАТИЧЕСКИХ ""START"", ПРОИЗВОДСТВА ""DIAGNOSTICA STAGO S.A.S""";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;-;;Нет;2021-10-29 14:18;29362097
Поставка реагентов и расходных материалов для анализаторов закрытого типа;01.02.10.43.01.50.04;"РЕАГЕНТЫ ДЛЯ АНАЛИЗАТОРОВ ГЕМОСТАЗА ПОЛУАВТОМАТИЧЕСКИХ ""START"", ПРОИЗВОДСТВА ""DIAGNOSTICA STAGO S.A.S""";20.59.52.199;Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки;-;;Нет;2021-10-29 14:18;29444882
